date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+type,#currency,#value,#value+usd
2014-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,HTG,215.0,2.2
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,HTG,16.67,0.17
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,HTG,57.5,0.59
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,HTG,13.12,0.13
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,75.0,0.77
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,HTG,172.0,1.76
2014-02-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,HTG,41.67,0.43
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,HTG,25.0,0.26
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,HTG,90.0,0.92
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,HTG,150.0,1.53
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,HTG,20.0,0.2
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,135.0,1.38
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,actual,HTG,180.0,1.84
2014-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,HTG,48.75,0.5
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,HTG,25.0,0.26
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,HTG,60.0,0.61
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,HTG,21.25,0.22
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,HTG,41.67,0.43
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,HTG,16.67,0.17
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,HTG,170.0,1.74
2014-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,HTG,43.75,0.45
2014-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,75.0,0.77
2014-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,150.0,1.53
2014-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,HTG,200.0,2.04
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,HTG,24.17,0.25
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,HTG,70.0,0.71
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,HTG,22.92,0.23
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,HTG,137.5,1.4
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,HTG,13.33,0.14
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,80.0,0.82
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,HTG,170.0,1.74
2014-03-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,HTG,33.33,0.34
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,60.0,0.61
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,HTG,23.33,0.24
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,140.0,1.43
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,HTG,23.33,0.24
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,80.0,0.82
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,360.0,3.68
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,HTG,180.0,1.84
2014-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,HTG,50.0,0.51
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,HTG,20.0,0.2
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,HTG,98.75,1.01
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,HTG,40.83,0.42
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,HTG,20.0,0.2
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,120.0,1.23
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,actual,HTG,268.75,2.74
2014-03-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Pound,actual,HTG,54.17,0.55
2014-03-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,HTG,25.28,0.26
2014-03-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,70.0,0.71
2014-03-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,105.0,1.07
2014-03-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,300.0,3.06
2014-03-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,actual,HTG,187.5,1.91
2014-03-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Pound,actual,HTG,58.33,0.6
2014-03-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,HTG,76.25,0.78
2014-03-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-03-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,300.0,3.06
2014-03-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,HTG,220.0,2.25
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,HTG,16.67,0.17
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,HTG,66.0,0.67
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,HTG,14.79,0.15
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,75.0,0.77
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,HTG,172.5,1.76
2014-03-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,HTG,41.67,0.43
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,HTG,25.0,0.26
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,HTG,90.0,0.92
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,HTG,150.0,1.53
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,HTG,20.0,0.2
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,120.0,1.23
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,actual,HTG,180.0,1.84
2014-03-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,HTG,45.0,0.46
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,HTG,25.0,0.26
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,HTG,60.0,0.61
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,HTG,20.83,0.21
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,HTG,41.67,0.43
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,HTG,16.67,0.17
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,HTG,170.0,1.74
2014-03-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,HTG,50.0,0.51
2014-04-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,85.0,0.87
2014-04-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,150.0,1.53
2014-04-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-04-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-04-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,HTG,202.0,2.06
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,HTG,27.84,0.28
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,HTG,68.0,0.69
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,HTG,23.16,0.24
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,HTG,139.0,1.42
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,HTG,13.5,0.14
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,79.0,0.81
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,HTG,175.0,1.79
2014-04-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,HTG,39.45,0.4
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,60.0,0.61
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,HTG,23.33,0.24
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,140.0,1.43
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,HTG,23.33,0.24
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,80.0,0.82
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,367.0,3.75
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,HTG,180.0,1.84
2014-04-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,HTG,47.22,0.48
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,HTG,20.0,0.2
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,HTG,93.0,0.95
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,HTG,41.33,0.42
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,HTG,20.0,0.2
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,120.0,1.23
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,335.0,3.42
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,actual,HTG,252.0,2.57
2014-04-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Pound,actual,HTG,54.17,0.55
2014-04-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,HTG,29.17,0.3
2014-04-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,70.0,0.71
2014-04-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,105.0,1.07
2014-04-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,303.0,3.09
2014-04-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,actual,HTG,180.0,1.84
2014-04-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Pound,actual,HTG,58.33,0.6
2014-04-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,HTG,79.0,0.81
2014-04-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-04-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,300.0,3.06
2014-04-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,HTG,228.0,2.33
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,HTG,16.67,0.17
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,HTG,75.0,0.77
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,HTG,56.67,0.58
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,HTG,15.0,0.15
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,75.0,0.77
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,HTG,198.0,2.02
2014-04-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,HTG,41.67,0.43
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,HTG,25.0,0.26
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,HTG,90.0,0.92
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,HTG,50.0,0.51
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,HTG,150.0,1.53
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,HTG,20.0,0.2
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,120.0,1.23
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,334.0,3.41
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,actual,HTG,182.0,1.86
2014-04-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,HTG,43.96,0.45
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,HTG,25.0,0.26
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,HTG,60.0,0.61
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,HTG,20.83,0.21
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,HTG,41.67,0.43
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,HTG,16.67,0.17
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,HTG,178.0,1.82
2014-04-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,HTG,50.0,0.51
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,75.0,0.77
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Pasta,350 G,actual,HTG,17.0,0.17
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (local),Marmite,actual,HTG,140.0,1.43
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,150.0,1.53
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Sorghum,Marmite,actual,HTG,90.0,0.92
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,90.0,0.92
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,miscellaneous food,Sugar (white),Marmite,actual,HTG,140.0,1.43
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,HTG,200.0,2.04
2014-05-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,actual,HTG,350.0,3.57
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,HTG,29.17,0.3
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,HTG,70.0,0.71
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Pasta,350 G,actual,HTG,17.0,0.17
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,HTG,23.33,0.24
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,actual,HTG,140.0,1.43
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,HTG,140.0,1.43
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,actual,HTG,75.0,0.77
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,80.0,0.82
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,actual,HTG,200.0,2.04
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,325.0,3.32
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,HTG,175.0,1.79
2014-05-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,actual,HTG,245.0,2.5
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,60.0,0.61
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,HTG,51.04,0.52
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,140.0,1.43
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,actual,HTG,140.0,1.43
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,80.0,0.82
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,actual,HTG,170.0,1.74
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,350.0,3.57
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,HTG,152.5,1.56
2014-05-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Marmite,actual,HTG,227.5,2.32
2014-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,HTG,20.0,0.2
2014-05-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,HTG,95.0,0.97
